,P,strahlung,H_sun,temp,WS10m,Int,month,day,hour,art,strom,ww,heiz
37982,3682.9,472.66,40.67,17.23,3.17,0.0,5,2,14,0,0.37013566,0.17870672,0.030172143
37983,3263.7,419.15,31.25,15.63,2.34,0.0,5,2,15,0,0.30283767,0.1583655,0.033553388
37984,1859.6,255.83,21.35,16.02,1.03,0.0,5,2,16,0,0.2728479,0.20080863,0.028156864
37985,480.0,87.26,11.41,16.04,0.41,0.0,5,2,17,0,0.28934,0.27423623,0.019117313
37986,0.0,0.0,0.0,14.85,1.59,0.0,5,2,18,0,0.38340932,0.2842954,0.010306326
37987,0.0,0.0,0.0,13.42,2.07,0.0,5,2,19,0,0.48248833,0.37675303,0.0057551474
37988,0.0,0.0,0.0,11.86,2.21,0.0,5,2,20,0,0.50405073,0.3961821,0.005055451
37989,0.0,0.0,0.0,10.97,2.41,0.0,5,2,21,0,0.48650286,0.36064,0.0067441366
37990,0.0,0.0,0.0,10.32,2.34,0.0,5,2,22,0,0.42456132,0.19689274,0.020151213
37991,0.0,0.0,0.0,9.95,2.41,0.0,5,2,23,0,0.31583592,0.12386699,0.049651086
37992,0.0,0.0,0.0,9.39,2.34,0.0,5,3,0,1,0.1529487,0.08681407,0.047156364
37993,0.0,0.0,0.0,9.02,2.21,0.0,5,3,1,1,0.09184092,0.054922216,0.04869373
37994,0.0,0.0,0.0,8.47,2.07,0.0,5,3,2,1,0.04978372,0.03503957,0.05033509
37995,0.0,0.0,0.0,7.87,1.93,0.0,5,3,3,1,0.020211298,0.02261133,0.05468603
37996,0.0,0.0,0.0,7.19,1.86,0.0,5,3,4,1,0.020001078,0.023053369,0.055025022
37997,516.7,90.37,11.66,7.49,1.45,0.0,5,3,5,1,0.02590266,0.027705207,0.05431081
37998,2104.1,282.78,21.59,10.12,1.45,0.0,5,3,6,1,0.054903768,0.04263582,0.052296013
37999,3957.0,506.48,31.5,11.5,1.03,0.0,5,3,7,1,0.15183248,0.09421173,0.022428766
38000,5426.6,714.3,40.93,13.91,1.24,0.0,5,3,8,1,0.30818796,0.2411494,0.0075832065
38001,6324.9,872.54,49.19,15.46,0.76,0.0,5,3,9,1,0.42667967,0.40598634,0.0045680776
38002,5553.5,762.86,55.17,16.65,0.41,0.0,5,3,10,1,0.47794032,0.4531128,0.0050311415
38003,5230.5,715.07,57.41,17.27,0.41,0.0,5,3,11,1,0.50767916,0.48087782,0.0057332814
38004,3697.9,491.82,55.15,17.87,0.28,0.0,5,3,12,1,0.5437261,0.40003887,0.007642745
38005,4799.0,653.74,49.16,18.21,0.14,0.0,5,3,13,1,0.5721481,0.33396608,0.010039826
38006,2532.2,335.0,40.89,18.4,0.14,0.0,5,3,14,1,0.49406838,0.27921474,0.013387117
38007,2136.4,284.15,31.45,18.41,0.07,0.0,5,3,15,1,0.4341371,0.23907122,0.015790919
38008,1348.2,186.76,21.54,18.07,0.41,0.0,5,3,16,1,0.4130183,0.25839227,0.015700554
38009,491.4,88.99,11.61,17.59,0.9,0.0,5,3,17,1,0.42335394,0.28567535,0.015772203
38010,0.0,0.0,0.0,16.25,1.59,0.0,5,3,18,1,0.49395698,0.30680457,0.012499089
38011,0.0,0.0,0.0,14.71,1.66,0.0,5,3,19,1,0.57786554,0.3038504,0.010740938
38012,0.0,0.0,0.0,13.23,2.21,0.0,5,3,20,1,0.53771317,0.2821432,0.014189991
38013,0.0,0.0,0.0,12.66,3.1,0.0,5,3,21,1,0.47962,0.22537006,0.028121082
38014,0.0,0.0,0.0,11.74,2.48,0.0,5,3,22,1,0.42845094,0.18291579,0.041015033
38015,0.0,0.0,0.0,10.98,1.93,0.0,5,3,23,1,0.3881644,0.1206484,0.049130555
38016,0.0,0.0,0.0,10.26,2.07,0.0,5,4,0,2,0.20181173,0.11039483,0.045804597
38017,0.0,0.0,0.0,9.55,1.93,0.0,5,4,1,2,0.11539153,0.066988796,0.04701584
38018,0.0,0.0,0.0,9.75,2.0,0.0,5,4,2,2,0.056572475,0.041603822,0.04854121
38019,0.0,0.0,0.0,9.67,2.76,0.0,5,4,3,2,0.020668827,0.027262675,0.052940443
38020,0.0,0.0,0.0,9.32,3.17,0.0,5,4,4,2,0.019260969,0.028332278,0.053015016
38021,367.5,59.35,11.9,9.04,2.55,0.0,5,4,5,2,0.022622563,0.032773864,0.052112628
38022,239.9,42.57,21.82,8.71,3.17,0.0,5,4,6,2,0.025831956,0.057508193,0.049269177
38023,631.3,90.81,31.73,8.76,3.24,0.0,5,4,7,2,0.049900886,0.07750961,0.032911982
38024,1226.2,160.82,41.18,8.91,3.31,0.0,5,4,8,2,0.15179802,0.25598243,0.012182721
38025,2327.6,291.09,49.46,9.34,3.24,0.0,5,4,9,2,0.39954972,0.49399716,0.004309754
38026,2558.6,320.99,55.46,10.26,2.76,0.0,5,4,10,2,0.5453099,0.57825106,0.0016295244
38027,2621.3,330.53,57.7,11.23,2.55,0.0,5,4,11,2,0.6177505,0.60300297,0.0011588566
38028,1545.4,201.49,55.42,12.29,2.62,0.0,5,4,12,2,0.69192684,0.51138246,0.0019658979
38029,830.6,116.36,49.39,12.63,2.69,0.0,5,4,13,2,0.5969818,0.4173552,0.0033625753
38030,1929.4,247.81,41.1,12.75,2.76,0.0,5,4,14,2,0.41508958,0.32386324,0.0061088083
38031,1649.5,213.88,31.65,12.49,2.83,0.0,5,4,15,2,0.3240719,0.28878942,0.0088833
38032,1173.5,158.15,21.73,12.15,2.97,0.0,5,4,16,2,0.27177668,0.3005836,0.012034527
38033,139.2,29.33,11.81,11.65,2.48,0.0,5,4,17,2,0.26350966,0.34013668,0.0125541035
38034,0.0,0.0,0.0,10.96,2.14,0.0,5,4,18,2,0.33352014,0.36963046,0.009224567
38035,0.0,0.0,0.0,9.49,1.66,0.0,5,4,19,2,0.35344827,0.3733447,0.008234416
38036,0.0,0.0,0.0,8.19,1.79,0.0,5,4,20,2,0.44345218,0.3431661,0.008806117
38037,0.0,0.0,0.0,7.09,1.86,0.0,5,4,21,2,0.41773754,0.26991662,0.017301336
38038,0.0,0.0,0.0,6.58,1.72,0.0,5,4,22,2,0.36667442,0.21667804,0.03321677
38039,0.0,0.0,0.0,5.94,1.59,0.0,5,4,23,2,0.28631946,0.15328822,0.0451141
38040,0.0,0.0,0.0,5.4,1.45,0.0,5,5,0,0,0.15193774,0.0765875,0.049583923
38041,0.0,0.0,0.0,4.77,1.38,0.0,5,5,1,0,0.052329093,0.031448834,0.051885717
38042,0.0,0.0,0.0,3.91,1.45,0.0,5,5,2,0,0.027511945,0.012423511,0.053596534
38043,0.0,0.0,0.0,3.74,1.38,0.0,5,5,3,0,0.0141690085,0.011736849,0.055746473
38044,10.8,8.15,2.55,3.34,1.38,0.0,5,5,4,0,0.017099328,0.03920856,0.05103967
38045,558.6,93.61,12.12,4.09,1.03,0.0,5,5,5,0,0.033508115,0.13024025,0.03413453
38046,1754.7,228.57,22.04,6.82,0.97,0.0,5,5,6,0,0.14001115,0.38355845,0.0064892354
38047,2523.5,314.69,31.96,7.95,1.66,0.0,5,5,7,0,0.3304157,0.4084801,0.0043198327
38048,3585.1,443.53,41.42,8.98,2.69,0.0,5,5,8,0,0.3888791,0.36697838,0.007659932
38049,3572.4,443.18,49.72,9.84,3.24,0.0,5,5,9,0,0.39982966,0.2726469,0.014141056
38050,3064.0,382.01,55.74,10.89,3.72,0.0,5,5,10,0,0.38124427,0.24320413,0.018705828
38051,4227.0,528.44,57.99,11.83,4.21,0.0,5,5,11,0,0.37107414,0.21795471,0.021144258
38052,4105.2,511.26,55.68,11.82,4.62,0.0,5,5,12,0,0.41948575,0.21777831,0.023824427
38053,3176.2,395.02,49.63,11.9,4.9,0.0,5,5,13,0,0.44321203,0.20585886,0.027564626
38054,1562.5,201.74,41.31,11.71,5.24,0.0,5,5,14,0,0.37792966,0.17773849,0.031787105
38055,1550.9,199.9,31.84,10.92,4.55,0.0,5,5,15,0,0.31637195,0.15378638,0.03474089
38056,386.1,61.49,21.93,10.54,4.14,0.0,5,5,16,0,0.27756095,0.1940289,0.02909019
38057,510.1,79.44,12.0,10.24,4.07,0.0,5,5,17,0,0.28833848,0.27269098,0.020849284
38058,0.0,0.0,0.0,9.88,4.0,0.0,5,5,18,0,0.39000767,0.28243765,0.010695816
38059,0.0,0.0,0.0,9.98,3.59,0.0,5,5,19,0,0.4848678,0.3737185,0.00588487
38060,0.0,0.0,0.0,9.22,3.31,0.0,5,5,20,0,0.50254595,0.39484635,0.005089102
38061,0.0,0.0,0.0,8.74,3.24,0.0,5,5,21,0,0.4861955,0.36071175,0.0067618517
38062,0.0,0.0,0.0,8.53,3.17,0.0,5,5,22,0,0.42686197,0.19584043,0.019990219
38063,0.0,0.0,0.0,8.28,3.24,0.0,5,5,23,0,0.31647816,0.12327074,0.049314663
38064,0.0,0.0,0.0,8.22,3.38,0.0,5,6,0,0,0.15568915,0.077929914,0.05012748
38065,0.0,0.0,0.0,8.05,3.66,0.0,5,6,1,0,0.05386983,0.032221746,0.052545443
38066,0.0,0.0,0.0,8.04,4.0,0.0,5,6,2,0,0.029386463,0.012382781,0.05432829
38067,0.0,0.0,0.0,8.05,4.28,0.0,5,6,3,0,0.015282211,0.012114821,0.05593778
38068,0.0,1.81,2.78,8.06,4.48,0.0,5,6,4,0,0.017939424,0.03804094,0.051561818
38069,65.0,17.97,12.34,8.17,4.69,0.0,5,6,5,0,0.033509415,0.12905745,0.03661977
38070,162.3,32.16,22.26,8.43,4.97,0.0,5,6,6,0,0.14260724,0.38213545,0.0068726274
38071,544.7,80.41,32.18,9.02,4.9,0.0,5,6,7,0,0.3350263,0.40777043,0.0045220265
38072,790.7,109.73,41.65,9.24,4.69,0.0,5,6,8,0,0.38972896,0.36582017,0.008131682
38073,1938.9,244.36,49.97,9.7,4.69,0.0,5,6,9,0,0.40054953,0.27236286,0.014756395
38074,2173.2,273.1,56.01,10.4,4.41,0.0,5,6,10,0,0.3832826,0.24314877,0.018966667
38075,2850.8,356.28,58.27,12.4,5.38,0.0,5,6,11,0,0.36814672,0.21741833,0.021548022
38076,2153.1,273.09,55.95,13.47,6.34,0.0,5,6,12,0,0.41100273,0.2164996,0.02437273
38077,2727.2,342.9,49.86,14.89,7.31,0.0,5,6,13,0,0.43829504,0.20549494,0.027147809
38078,2175.3,277.98,41.51,15.51,6.21,0.0,5,6,14,0,0.36879793,0.178235,0.030791018
38079,1033.3,141.9,32.04,15.87,5.72,0.0,5,6,15,0,0.30300665,0.15411124,0.033632983
38080,414.0,66.22,22.11,15.47,4.55,0.0,5,6,16,0,0.2727471,0.19478554,0.027914487
38081,440.5,70.68,12.2,15.18,3.66,0.0,5,6,17,0,0.28904808,0.27396506,0.019342419
38082,0.0,0.91,2.65,14.03,2.83,0.0,5,6,18,0,0.3843003,0.28400517,0.010381199
38083,0.0,0.0,0.0,13.04,2.34,0.0,5,6,19,0,0.4830212,0.3763813,0.005769777
38084,0.0,0.0,0.0,11.7,2.07,0.0,5,6,20,0,0.5039596,0.39610112,0.005057483
38085,0.0,0.0,0.0,10.8,1.93,0.0,5,6,21,0,0.4867435,0.36061084,0.0067459894
38086,0.0,0.0,0.0,10.13,1.72,0.0,5,6,22,0,0.42480537,0.19678088,0.020134056
38087,0.0,0.0,0.0,8.88,1.79,0.0,5,6,23,0,0.31624734,0.12348468,0.049435288
38088,0.0,0.0,0.0,8.23,1.72,0.0,5,7,0,0,0.15570255,0.077934675,0.05012942
38089,0.0,0.0,0.0,7.76,1.72,0.0,5,7,1,0,0.0537319,0.032152683,0.05248679
38090,0.0,0.0,0.0,7.07,1.72,0.0,5,7,2,0,0.029084139,0.012323309,0.05421166
38091,0.0,0.0,0.0,6.44,1.66,0.0,5,7,3,0,0.014856648,0.011972245,0.05586625
38092,28.8,11.77,3.01,5.94,1.52,0.0,5,7,4,0,0.017549492,0.0385687,0.051309146
38093,537.5,98.13,12.56,6.91,0.97,0.0,5,7,5,0,0.033881173,0.1296675,0.03459247
38094,2216.7,299.44,22.47,10.0,0.48,0.0,5,7,6,0,0.13926205,0.38391984,0.006010845
38095,4079.2,525.83,32.4,12.64,1.03,0.0,5,7,7,0,0.32255748,0.40702304,0.004276452
38096,5581.2,738.21,41.88,14.4,1.31,0.0,5,7,8,0,0.38538843,0.3675678,0.0077968417
38097,6536.4,888.35,50.22,15.93,1.79,0.0,5,7,9,0,0.39758226,0.2735119,0.015508016
38098,6992.0,967.76,56.28,17.18,2.07,0.0,5,7,10,0,0.3952633,0.24056825,0.018805519
38099,7235.5,1014.91,58.55,18.23,2.14,0.0,5,7,11,0,0.3926742,0.21374083,0.021452673
38100,7127.4,997.67,56.2,19.17,2.28,0.0,5,7,12,0,0.43396774,0.2193676,0.033527896
38101,6446.1,885.63,50.09,19.77,2.28,0.0,5,7,13,0,0.45569426,0.2068639,0.03527207
38102,5351.1,716.99,41.72,20.09,2.21,0.0,5,7,14,0,0.39123562,0.18020521,0.029111423
38103,3872.6,512.2,32.23,20.08,2.0,0.0,5,7,15,0,0.3055315,0.16185291,0.03235923
38104,2096.9,295.68,22.3,19.78,1.66,0.0,5,7,16,0,0.2703299,0.20254867,0.026988821
38105,470.7,94.27,12.39,19.05,0.9,0.0,5,7,17,0,0.28988802,0.27504832,0.018278953
38106,21.8,10.86,2.85,18.38,0.48,0.0,5,7,18,0,0.37643987,0.28582054,0.0101730665
38107,0.0,0.0,0.0,16.61,1.17,0.0,5,7,19,0,0.47801656,0.37987936,0.0056337905
38108,0.0,0.0,0.0,13.06,2.07,0.0,5,7,20,0,0.5047347,0.39678976,0.0050402246
38109,0.0,0.0,0.0,11.48,2.14,0.0,5,7,21,0,0.485781,0.3607274,0.0067385873
38110,0.0,0.0,0.0,10.15,2.0,0.0,5,7,22,0,0.42477965,0.19679262,0.020135866
38111,0.0,0.0,0.0,9.38,1.86,0.0,5,7,23,0,0.316055,0.123663194,0.049536012
38112,0.0,0.0,0.0,9.0,1.72,0.0,5,8,0,0,0.15673998,0.07830499,0.05027883
38113,0.0,0.0,0.0,8.77,1.59,0.0,5,8,1,0,0.05421373,0.03239388,0.052691337
38114,0.0,0.0,0.0,8.29,1.52,0.0,5,8,2,0,0.029464891,0.012398163,0.054358367
38115,0.0,0.0,0.0,8.27,1.31,0.0,5,8,3,0,0.015341301,0.012134435,0.05594754
38116,43.5,14.48,3.23,8.87,0.97,0.0,5,8,4,0,0.018072272,0.037858237,0.05161781
38117,480.7,97.82,12.77,9.05,0.76,0.0,5,8,5,0,0.0339914,0.12912606,0.034704674
38118,2038.4,272.69,22.68,11.07,0.76,0.0,5,8,6,0,0.138871,0.38352516,0.005976255
38119,3566.5,458.62,32.61,15.26,2.07,0.0,5,8,7,0,0.3204535,0.40587178,0.004237505
38120,2193.5,285.0,42.1,16.61,2.48,0.0,5,8,8,0,0.3754074,0.36222088,0.007812915
38121,4301.5,566.28,50.46,17.93,1.66,0.0,5,8,9,0,0.3860573,0.26988244,0.013012546
38122,6557.7,918.83,56.55,19.69,1.66,0.0,5,8,10,0,0.38582435,0.24462038,0.017999055
38123,7069.7,1009.12,58.82,21.28,2.0,0.0,5,8,11,0,0.38512677,0.21557663,0.020283477
38124,6823.5,947.0,56.46,22.32,3.31,0.0,5,8,12,0,0.4209263,0.21701512,0.02402035
38125,6121.0,830.8,50.31,22.59,3.66,0.0,5,8,13,0,0.4659575,0.2070449,0.02522288
38126,3210.4,421.23,41.92,22.59,3.93,0.0,5,8,14,0,0.37247887,0.1797331,0.029035201
38127,3023.1,394.39,32.42,21.51,4.69,0.0,5,8,15,0,0.3057729,0.15889293,0.032176435
38128,454.3,72.84,22.49,20.28,2.28,0.0,5,8,16,0,0.26941672,0.1955779,0.026346514
38129,185.7,36.89,12.58,19.53,1.93,0.0,5,8,17,0,0.28943127,0.27501923,0.01806868
38130,21.8,10.86,3.05,18.25,2.28,0.0,5,8,18,0,0.37661076,0.2857717,0.010182947
38131,0.0,0.0,0.0,15.82,2.97,0.0,5,8,19,0,0.47912365,0.37910423,0.0056636026
38132,0.0,0.0,0.0,14.92,2.97,0.0,5,8,20,0,0.5057947,0.39773235,0.005016721
38133,0.0,0.0,0.0,14.28,3.03,0.0,5,8,21,0,0.4818189,0.36120746,0.00670819
38134,0.0,0.0,0.0,13.9,2.9,0.0,5,8,22,0,0.41996992,0.19901018,0.020477012
38135,0.0,0.0,0.0,13.49,2.62,0.0,5,8,23,0,0.31447685,0.1251391,0.05037144
38136,0.0,0.0,0.0,12.82,2.48,0.0,5,9,0,0,0.16148466,0.08018323,0.05089168
38137,0.0,0.0,0.0,12.39,2.07,0.0,5,9,1,0,0.05584016,0.033237323,0.053343005
38138,0.0,0.0,0.0,12.22,1.45,0.0,5,9,2,0,0.030250804,0.012648747,0.054698776
38139,0.0,0.0,0.0,12.12,1.03,0.0,5,9,3,0,0.015926357,0.012506343,0.055944063
38140,42.7,14.48,3.44,11.55,0.76,0.0,5,9,4,0,0.018254573,0.03725559,0.051815927
38141,604.2,101.54,12.97,11.82,0.48,0.0,5,9,5,0,0.034003217,0.12813741,0.03459691
38142,1149.1,156.24,22.88,13.29,1.1,0.0,5,9,6,0,0.13738282,0.3815853,0.0060516684
38143,4032.4,523.11,32.81,14.65,1.31,0.0,5,9,7,0,0.31834453,0.40557006,0.004285039
38144,5499.5,727.08,42.31,16.42,1.93,0.0,5,9,8,0,0.38211787,0.36623272,0.007798883
38145,6373.9,873.42,50.69,17.99,1.79,0.0,5,9,9,0,0.39590183,0.27429473,0.014442782
38146,6966.7,975.46,56.81,19.17,2.07,0.0,5,9,10,0,0.39208752,0.24190822,0.0184223
38147,7195.4,1015.74,59.09,20.44,2.41,0.0,5,9,11,0,0.38740098,0.21500973,0.020807117
38148,6943.2,972.93,56.71,21.33,2.62,0.0,5,9,12,0,0.41952303,0.21786058,0.027920939
38149,6365.9,875.91,50.53,21.97,2.83,0.0,5,9,13,0,0.45002347,0.20822296,0.03231461
38150,5349.7,718.15,42.12,22.27,2.97,0.0,5,9,14,0,0.38940772,0.18055116,0.028465254
38151,3631.0,480.03,32.6,22.23,3.1,0.0,5,9,15,0,0.3065137,0.16141178,0.031882506
38152,1292.2,180.46,22.67,21.89,2.97,0.0,5,9,16,0,0.26857466,0.19915059,0.026062429
38153,465.2,75.7,12.77,20.69,2.41,0.0,5,9,17,0,0.28997838,0.2754306,0.017807342
38154,35.7,13.58,3.24,19.31,2.62,0.0,5,9,18,0,0.37464207,0.28622052,0.010136486
38155,0.0,0.0,0.0,18.59,2.14,0.0,5,9,19,0,0.47524264,0.38182485,0.005559742
38156,0.0,0.0,0.0,17.11,1.93,0.0,5,9,20,0,0.50635296,0.39893705,0.0049882187
38157,0.0,0.0,0.0,16.03,1.93,0.0,5,9,21,0,0.47752723,0.3617617,0.0066654673
38158,0.0,0.0,0.0,15.74,3.03,0.0,5,9,22,0,0.41761538,0.20010504,0.020646472
38159,0.0,0.0,0.0,15.22,2.34,0.0,5,9,23,0,0.31381378,0.12576482,0.05072706
38160,0.0,0.0,0.0,14.69,2.14,0.0,5,10,0,1,0.15823752,0.08975147,0.04744897
38161,0.0,0.0,0.0,14.38,1.86,0.0,5,10,1,1,0.09496557,0.0569313,0.049003847
38162,0.0,0.0,0.0,13.71,1.72,0.0,5,10,2,1,0.051519718,0.0362992,0.050797462
38163,0.0,0.0,0.0,12.69,1.59,0.0,5,10,3,1,0.021261415,0.023311768,0.055277575
38164,53.3,16.29,3.65,11.55,1.59,0.0,5,10,4,1,0.02013282,0.023316914,0.05587745
38165,564.1,103.4,13.17,12.13,1.1,0.0,5,10,5,1,0.026394617,0.02843706,0.05502011
38166,2174.0,298.47,23.08,14.87,0.69,0.0,5,10,6,1,0.05410978,0.043813843,0.051226154
38167,3591.6,471.23,33.01,16.98,0.9,0.0,5,10,7,1,0.14811973,0.096031144,0.023958897
38168,5141.1,696.38,42.52,18.72,0.83,0.0,5,10,8,1,0.30270573,0.24221447,0.0067945966
38169,6231.5,873.53,50.92,19.9,1.1,0.0,5,10,9,1,0.41967812,0.41034535,0.0043609
38170,6830.9,982.15,57.06,20.79,1.24,0.0,5,10,10,1,0.4694643,0.44666514,0.0049762856
38171,6766.1,971.53,59.36,21.55,1.45,0.0,5,10,11,1,0.5087722,0.48137087,0.005413961
38172,6096.4,853.64,56.96,21.98,1.72,0.0,5,10,12,1,0.54628474,0.390637,0.0073169265
38173,3484.8,462.95,50.75,22.24,2.21,0.0,5,10,13,1,0.5577186,0.337859,0.009762884
38174,4954.6,671.08,42.32,21.86,1.66,0.0,5,10,14,1,0.49030623,0.27730975,0.012365911
38175,3154.2,415.8,32.79,20.03,1.72,0.0,5,10,15,1,0.4341887,0.23964378,0.0154547505
38176,1842.1,253.77,22.85,18.38,1.1,0.0,5,10,16,1,0.41304317,0.2593769,0.016034631
38177,292.3,51.08,12.95,17.42,1.31,0.0,5,10,17,1,0.42348385,0.2851238,0.015585491
38178,22.1,10.86,3.44,16.82,1.79,0.0,5,10,18,1,0.49311805,0.3076402,0.012701486
38179,0.0,0.0,0.0,17.49,1.86,0.0,5,10,19,1,0.5716538,0.30596003,0.010853573
38180,0.0,0.0,0.0,16.3,1.72,0.0,5,10,20,1,0.5389904,0.28302297,0.014614537
38181,0.0,0.0,0.0,15.04,1.93,0.0,5,10,21,1,0.47739902,0.22596885,0.028666077
38182,0.0,0.0,0.0,14.06,2.07,0.0,5,10,22,1,0.42696595,0.18396719,0.041421503
38183,0.0,0.0,0.0,13.39,2.07,0.0,5,10,23,1,0.38713,0.12133241,0.04963448
38184,0.0,0.0,0.0,12.67,1.93,0.0,5,11,0,2,0.20625633,0.112062566,0.045743365
38185,0.0,0.0,0.0,12.21,1.66,0.0,5,11,1,2,0.11829974,0.06817958,0.04715525
38186,0.0,0.0,0.0,11.93,1.45,0.0,5,11,2,2,0.057803314,0.042227525,0.04868271
38187,0.0,0.0,0.0,11.39,1.38,0.0,5,11,3,2,0.021104496,0.027531587,0.053170834
38188,0.0,2.72,3.85,10.85,1.31,0.0,5,11,4,2,0.019371122,0.02842601,0.053303212
38189,637.9,105.28,13.37,11.65,0.9,0.0,5,11,5,2,0.022447126,0.03264285,0.05238638
38190,2189.8,298.64,23.27,13.97,0.83,0.0,5,11,6,2,0.024594532,0.060545746,0.048028216
38191,3936.0,517.44,33.21,15.5,0.48,0.0,5,11,7,2,0.06897067,0.09882772,0.02424138
38192,5276.4,716.18,42.73,17.32,0.48,0.0,5,11,8,2,0.19024085,0.30639616,0.007809575
38193,6271.6,886.26,51.15,18.98,0.62,0.0,5,11,9,2,0.4248097,0.5049856,0.0025883103
38194,6767.2,969.91,57.31,20.32,1.17,0.0,5,11,10,2,0.56091034,0.58616334,0.0011464908
38195,3681.1,490.04,59.62,20.82,1.59,0.0,5,11,11,2,0.6114824,0.5889659,0.0011932867
38196,2420.2,322.29,57.2,21.1,1.52,0.0,5,11,12,2,0.67055637,0.49660245,0.0020107648
38197,3626.8,484.05,50.97,21.29,1.31,0.0,5,11,13,2,0.5504167,0.39823952,0.0038381042
38198,2678.7,357.12,42.51,21.33,0.9,0.0,5,11,14,2,0.41568562,0.32846445,0.005925098
38199,2727.9,360.16,32.97,20.73,2.0,0.0,5,11,15,2,0.3321634,0.29312903,0.009004539
38200,1200.6,166.01,23.03,18.69,2.62,0.0,5,11,16,2,0.27416945,0.3036065,0.010887374
38201,242.1,44.46,13.13,18.01,1.38,0.0,5,11,17,2,0.2564932,0.34349075,0.012160183
38202,41.1,14.48,3.63,17.34,1.93,0.0,5,11,18,2,0.32523754,0.37321678,0.008949819
38203,0.0,0.0,0.0,17.49,0.41,0.0,5,11,19,2,0.38337213,0.36751515,0.008033385
38204,0.0,0.0,0.0,15.0,1.24,0.0,5,11,20,2,0.44360745,0.3408664,0.008670353
38205,0.0,0.0,0.0,13.65,1.79,0.0,5,11,21,2,0.41683674,0.26834112,0.017401574
38206,0.0,0.0,0.0,13.15,1.66,0.0,5,11,22,2,0.35781148,0.21637934,0.033152636
38207,0.0,0.0,0.0,12.72,1.52,0.0,5,11,23,2,0.28013203,0.15598127,0.04491781
38208,0.0,0.0,0.0,12.54,0.97,0.0,5,12,0,0,0.16153368,0.08002994,0.050957732
38209,0.0,0.0,0.0,11.69,1.1,0.0,5,12,1,0,0.05562447,0.033100396,0.05328718
38210,0.0,0.0,0.0,11.44,0.97,0.0,5,12,2,0,0.030470408,0.012593497,0.054738864
38211,0.0,0.0,0.0,11.24,0.97,0.0,5,12,3,0,0.01616118,0.012402286,0.05607973
38212,48.3,15.39,4.05,10.48,1.38,0.0,5,12,4,0,0.018366668,0.037472613,0.051789615
38213,46.4,15.14,13.56,11.89,1.38,0.0,5,12,5,0,0.03345881,0.12779513,0.036718097
38214,1112.8,151.52,23.46,13.19,1.38,0.0,5,12,6,0,0.13755454,0.38162336,0.0060729734
38215,714.1,103.11,33.4,14.09,1.72,0.0,5,12,7,0,0.3242129,0.4049251,0.0045095705
38216,1412.8,188.25,42.93,15.18,2.21,0.0,5,12,8,0,0.37681365,0.36228716,0.008041335
38217,1683.6,221.36,51.37,15.38,2.28,0.0,5,12,9,0,0.38564435,0.26952177,0.01437991
38218,1105.2,151.36,57.55,16.11,2.97,0.0,5,12,10,0,0.37302357,0.24169107,0.01862178
38219,1186.6,160.82,59.87,15.87,3.66,0.0,5,12,11,0,0.3646707,0.2165622,0.021599032
38220,709.2,103.11,57.44,16.09,3.52,0.0,5,12,12,0,0.41121027,0.21669145,0.02432757
38221,3934.3,500.59,51.18,15.53,3.79,0.0,5,12,13,0,0.4385159,0.2053832,0.026531959
38222,2241.9,287.51,42.7,15.15,3.86,0.0,5,12,14,0,0.36859363,0.17815527,0.030864198
38223,659.2,96.49,33.15,14.92,3.72,0.0,5,12,15,0,0.30528396,0.15401797,0.033870544
38224,211.2,39.73,23.21,15.04,3.66,0.0,5,12,16,0,0.27297977,0.19391222,0.02800038
38225,117.6,26.49,13.31,14.55,3.1,0.0,5,12,17,0,0.29185787,0.27341953,0.019088311
38226,63.5,18.1,3.82,14.0,2.83,0.0,5,12,18,0,0.38066748,0.28431132,0.010605056
38227,0.0,0.0,0.0,13.02,2.97,0.0,5,12,19,0,0.48304918,0.3763617,0.0057705455
38228,0.0,0.0,0.0,12.67,2.76,0.0,5,12,20,0,0.5045124,0.39659226,0.0050451723
38229,0.0,0.0,0.0,12.27,2.83,0.0,5,12,21,0,0.48466292,0.36086285,0.006729998
38230,0.0,0.0,0.0,11.75,2.76,0.0,5,12,22,0,0.42272577,0.19773647,0.020280728
38231,0.0,0.0,0.0,11.31,2.41,0.0,5,12,23,0,0.3153134,0.12435438,0.049926657
38232,0.0,0.0,0.0,11.01,2.14,0.0,5,13,0,0,0.1594747,0.07927924,0.050670832
38233,0.0,0.0,0.0,10.7,2.21,0.0,5,13,1,0,0.05514493,0.032859482,0.05308429
38234,0.0,0.0,0.0,10.44,1.93,0.0,5,13,2,0,0.030147655,0.012531159,0.054617815
38235,0.0,0.0,0.0,9.8,1.72,0.0,5,13,3,0,0.015758418,0.012271699,0.05601563
38236,14.3,9.05,4.24,9.46,1.93,0.0,5,13,4,0,0.01818607,0.03771051,0.05169501
38237,356.7,57.7,13.74,9.67,1.79,0.0,5,13,5,0,0.033841617,0.1288148,0.03570032
38238,1068.6,144.19,23.64,10.7,2.14,0.0,5,13,6,0,0.14056318,0.38312492,0.0063337577
38239,1655.3,215.81,33.58,12.68,1.45,0.0,5,13,7,0,0.32572278,0.40637702,0.004412306
38240,1934.2,252.02,43.12,14.71,1.45,0.0,5,13,8,0,0.37804312,0.36289868,0.007950692
38241,2570.7,334.11,51.58,16.19,1.31,0.0,5,13,9,0,0.38577697,0.269638,0.013924046
